Product_ID,Date,Base_Cost,Price,Competitor_Price,Inventory,Units_Demanded
P38,2024-04-17,33.60,66.35,61.39,183,121
P38,2024-04-18,33.60,67.38,64.23,134,101
P38,2024-04-19,33.60,66.93,62.76,74,112
P38,2024-04-20,33.60,67.50,66.25,71,101
P38,2024-04-21,33.60,67.73,62.38,84,96
P38,2024-04-22,33.60,64.15,63.44,53,164
P38,2024-04-23,33.60,67.92,72.79,170,94
P38,2024-04-24,33.60,67.06,63.89,54,108
P38,2024-04-25,33.60,69.04,69.04,155,65
P38,2024-04-26,33.60,66.25,64.46,152,122
P38,2024-04-27,33.60,65.47,69.65,43,137
P38,2024-04-28,33.60,66.45,64.77,153,119
P38,2024-04-29,33.60,65.27,62.66,32,148
P38,2024-04-30,33.60,66.35,72.42,116,127
P38,2024-05-01,33.60,67.07,72.05,122,106
P38,2024-05-02,33.60,69.25,63.86,161,70
P38,2024-05-03,33.60,66.72,73.14,37,112
P38,2024-05-04,33.60,67.06,61.69,60,113
P38,2024-05-05,33.60,65.87,62.80,74,131
P38,2024-05-06,33.60,67.79,61.22,71,91
P38,2024-05-07,33.60,66.44,69.77,129,120
P38,2024-05-08,33.60,67.78,71.05,109,91
P38,2024-05-09,33.60,67.18,63.26,93,108
P38,2024-05-10,33.60,69.52,70.21,97,60
P38,2024-05-11,33.60,68.54,64.31,191,82
P38,2024-05-12,33.60,67.37,62.06,151,107
P38,2024-05-13,33.60,69.29,66.45,170,60
P38,2024-05-14,33.60,63.47,68.67,141,176
P38,2024-05-15,33.60,65.29,62.68,57,144
P38,2024-05-16,33.60,65.61,63.80,135,135
P38,2024-05-17,33.60,65.37,61.57,195,139
P38,2024-05-18,33.60,68.57,71.46,21,75
P38,2024-05-19,33.60,67.93,65.85,125,94
P38,2024-05-20,33.60,67.29,66.62,110,97
P38,2024-05-21,33.60,66.61,68.78,123,114
P38,2024-05-22,33.60,66.86,66.43,68,111
P38,2024-05-23,33.60,65.29,69.78,30,141
P38,2024-05-24,33.60,68.10,70.55,118,85
P38,2024-05-25,33.60,68.21,72.53,160,89
P38,2024-05-26,33.60,67.24,70.96,31,104
P38,2024-05-27,33.60,67.67,73.62,137,93
P38,2024-05-28,33.60,66.74,62.95,132,108
P38,2024-05-29,33.60,68.47,71.68,73,78
P38,2024-05-30,33.60,68.01,71.40,118,90
P38,2024-05-31,33.60,69.81,67.55,160,53
P38,2024-06-01,33.60,67.51,62.32,22,90
P38,2024-06-02,33.60,66.81,67.93,28,107
P38,2024-06-03,33.60,67.81,66.85,123,91
P38,2024-06-04,33.60,68.42,65.80,97,76
P38,2024-06-05,33.60,67.83,72.10,116,90
P38,2024-06-06,33.60,69.13,71.99,100,60
P38,2024-06-07,33.60,66.39,67.26,40,113
P38,2024-06-08,33.60,70.15,64.47,41,40
P38,2024-06-09,33.60,66.38,72.93,91,121
P38,2024-06-10,33.60,67.40,61.62,152,103
P38,2024-06-11,33.60,68.88,69.59,86,65
P38,2024-06-12,33.60,65.86,71.14,85,127
P38,2024-06-13,33.60,67.25,62.35,187,98
P38,2024-06-14,33.60,66.98,72.27,66,110
P38,2024-06-15,33.60,65.40,61.94,26,137
P38,2024-06-16,33.60,67.98,64.48,160,79
P38,2024-06-17,33.60,65.06,65.24,99,141
P38,2024-06-18,33.60,68.31,63.44,45,81
P38,2024-06-19,33.60,69.59,68.57,66,54
P38,2024-06-20,33.60,65.92,71.29,29,123
P38,2024-06-21,33.60,65.51,70.94,85,135
P38,2024-06-22,33.60,67.33,70.40,98,102
P38,2024-06-23,33.60,68.34,72.81,183,78
P38,2024-06-24,33.60,67.70,69.15,196,87
P38,2024-06-25,33.60,66.60,65.93,185,112
P38,2024-06-26,33.60,67.89,66.70,62,86
P38,2024-06-27,33.60,69.33,67.64,109,61
P38,2024-06-28,33.60,68.58,68.39,129,76
P38,2024-06-29,33.60,67.82,61.73,80,91
P38,2024-06-30,33.60,68.86,72.19,45,67
P38,2024-07-01,33.60,71.08,62.25,97,25
P38,2024-07-02,33.60,67.15,72.21,73,100
P38,2024-07-03,33.60,65.57,60.37,27,126
P38,2024-07-04,33.60,66.74,62.86,115,104
P38,2024-07-05,33.60,66.68,69.59,95,107
P38,2024-07-06,33.60,68.62,72.61,64,64
P38,2024-07-07,33.60,66.60,66.83,54,106
P38,2024-07-08,33.60,66.71,67.09,40,104
P38,2024-07-09,33.60,66.38,64.32,103,114
P38,2024-07-10,33.60,66.55,73.53,176,116
P38,2024-07-11,33.60,65.68,67.62,66,126
P38,2024-07-12,33.60,66.09,70.56,191,113
P38,2024-07-13,33.60,65.13,69.61,130,137
P38,2024-07-14,33.60,66.90,62.21,139,102
P38,2024-07-15,33.60,66.41,65.31,171,118
P38,2024-07-16,33.60,66.38,66.45,106,115
P38,2024-07-17,33.60,66.85,61.24,100,104
P38,2024-07-18,33.60,63.65,71.64,112,167
P38,2024-07-19,33.60,68.17,68.71,32,78
P38,2024-07-20,33.60,66.64,70.09,25,105
P38,2024-07-21,33.60,69.93,63.94,61,41
P38,2024-07-22,33.60,62.73,64.40,49,183
P38,2024-07-23,33.60,65.21,67.67,49,133
P38,2024-07-24,33.60,67.50,69.57,44,91
P38,2024-07-25,33.60,68.22,65.77,51,76
P38,2024-07-26,33.60,69.22,71.74,143,54
P38,2024-07-27,33.60,69.35,64.65,39,59
P38,2024-07-28,33.60,67.30,61.71,188,94
P38,2024-07-29,33.60,66.05,66.55,95,117
P38,2024-07-30,33.60,67.60,61.01,47,86
P38,2024-07-31,33.60,69.02,63.54,115,59
P38,2024-08-01,33.60,66.04,70.20,115,110
P38,2024-08-02,33.60,68.47,71.13,180,63
P38,2024-08-03,33.60,68.40,69.43,152,66
P38,2024-08-04,33.60,63.64,67.73,36,164
P38,2024-08-05,33.60,67.94,68.51,62,76
P38,2024-08-06,33.60,65.08,61.13,54,134
P38,2024-08-07,33.60,65.49,70.12,186,127
P38,2024-08-08,33.60,65.46,71.82,89,123
P38,2024-08-09,33.60,65.40,68.78,182,131
P38,2024-08-10,33.60,66.37,72.14,56,110
P38,2024-08-11,33.60,68.09,63.48,136,78
P38,2024-08-12,33.60,65.91,65.76,35,111
P38,2024-08-13,33.60,68.36,71.29,64,67
P38,2024-08-14,33.60,67.25,70.34,123,93
P38,2024-08-15,33.60,68.66,68.84,190,59
P38,2024-08-16,33.60,66.65,62.63,76,102
P38,2024-08-17,33.60,67.33,66.78,73,87
P38,2024-08-18,33.60,66.55,65.63,152,100
P38,2024-08-19,33.60,70.52,61.97,97,23
P38,2024-08-20,33.60,67.81,61.64,30,74
P38,2024-08-21,33.60,67.39,73.58,98,84
P38,2024-08-22,33.60,69.62,72.74,169,44
P38,2024-08-23,33.60,66.36,63.14,54,107
P38,2024-08-24,33.60,66.40,62.46,162,115
P38,2024-08-25,33.60,67.71,65.93,162,84
P38,2024-08-26,33.60,64.51,68.81,179,138
P38,2024-08-27,33.60,66.33,65.62,78,111
P38,2024-08-28,33.60,66.12,60.46,47,111
P38,2024-08-29,33.60,66.65,64.09,117,107
P38,2024-08-30,33.60,66.55,68.12,112,108
P38,2024-08-31,33.60,68.77,71.41,87,65
P38,2024-09-01,33.60,67.13,64.91,27,90
P38,2024-09-02,33.60,67.02,72.45,142,87
P38,2024-09-03,33.60,65.85,64.25,39,114
P38,2024-09-04,33.60,67.35,69.15,95,87
P38,2024-09-05,33.60,67.18,68.20,113,92
P38,2024-09-06,33.60,65.20,62.09,137,128
P38,2024-09-07,33.60,66.16,62.73,137,100
P38,2024-09-08,33.60,68.26,73.60,178,71
P38,2024-09-09,33.60,65.06,72.45,34,128
P38,2024-09-10,33.60,65.60,62.80,75,115
P38,2024-09-11,33.60,67.08,61.65,86,91
P38,2024-09-12,33.60,63.36,63.53,63,166
P38,2024-09-13,33.60,64.62,70.42,168,138
P38,2024-09-14,33.60,65.87,68.72,24,112
P38,2024-09-15,33.60,65.99,64.93,118,106
P38,2024-09-16,33.60,68.71,67.30,58,57
P38,2024-09-17,33.60,68.42,64.36,76,62
P38,2024-09-18,33.60,68.01,63.62,183,70
P38,2024-09-19,33.60,70.38,68.63,189,31
P38,2024-09-20,33.60,67.95,62.65,151,74
P38,2024-09-21,33.60,66.21,65.03,112,106
P38,2024-09-22,33.60,66.44,61.13,180,105
P38,2024-09-23,33.60,67.29,66.10,109,80
P38,2024-09-24,33.60,64.82,63.33,108,140
P38,2024-09-25,33.60,65.33,67.57,158,122
P38,2024-09-26,33.60,66.98,72.52,82,93
P38,2024-09-27,33.60,67.48,64.81,143,87
P38,2024-09-28,33.60,67.12,66.81,46,87
P38,2024-09-29,33.60,69.76,72.58,165,38
P38,2024-09-30,33.60,66.22,67.98,195,105
P38,2024-10-01,33.60,65.46,67.40,98,123
P38,2024-10-02,33.60,68.24,64.06,63,68
P38,2024-10-03,33.60,65.57,66.43,91,118
P38,2024-10-04,33.60,65.11,73.35,80,130
P38,2024-10-05,33.60,67.85,62.18,112,78
P38,2024-10-06,33.60,68.65,72.25,157,59
P38,2024-10-07,33.60,68.73,65.93,34,54
P38,2024-10-08,33.60,68.68,63.39,22,59
P38,2024-10-09,33.60,64.39,70.31,72,144
P38,2024-10-10,33.60,68.71,64.36,182,61
P38,2024-10-11,33.60,67.53,70.51,42,80
P38,2024-10-12,33.60,63.40,65.82,148,153
P38,2024-10-13,33.60,68.05,71.20,171,72
P38,2024-10-14,33.60,67.59,64.62,91,83
P38,2024-10-15,33.60,65.08,61.04,111,121
P38,2024-10-16,33.60,67.10,71.75,107,86
P38,2024-10-17,33.60,67.40,64.61,158,78
P38,2024-10-18,33.60,65.14,69.42,143,123
P38,2024-10-19,33.60,70.10,60.73,68,25
P38,2024-10-20,33.60,67.33,61.57,131,87
P38,2024-10-21,33.60,66.79,61.73,181,87
P38,2024-10-22,33.60,68.42,67.97,191,65
P38,2024-10-23,33.60,67.09,67.23,177,86
P38,2024-10-24,33.60,65.97,71.95,96,117
P38,2024-10-25,33.60,67.91,61.79,179,72
P38,2024-10-26,33.60,69.54,61.21,42,37
P38,2024-10-27,33.60,65.12,66.45,166,127
P38,2024-10-28,33.60,65.16,63.90,199,132
P38,2024-10-29,33.60,66.62,61.48,166,96
P38,2024-10-30,33.60,65.36,70.22,26,123
P38,2024-10-31,33.60,66.93,68.75,122,88
P38,2024-11-01,33.60,65.28,60.69,46,125
P38,2024-11-02,33.60,67.27,71.57,95,86
P38,2024-11-03,33.60,66.00,73.09,135,107
P38,2024-11-04,33.60,66.08,69.97,163,109
P38,2024-11-05,33.60,66.83,67.69,158,94
P38,2024-11-06,33.60,66.41,65.17,93,102
P38,2024-11-07,33.60,65.50,69.99,118,123
P38,2024-11-08,33.60,66.20,64.67,105,108
P38,2024-11-09,33.60,64.45,62.42,151,140
P38,2024-11-10,33.60,65.24,67.31,62,122
P38,2024-11-11,33.60,65.96,63.63,188,114
P38,2024-11-12,33.60,66.69,73.24,166,96
P38,2024-11-13,33.60,66.12,65.97,107,105
P38,2024-11-14,33.60,67.14,71.45,54,93
P38,2024-11-15,33.60,68.31,63.88,165,71
P38,2024-11-16,33.60,66.34,66.10,178,106
P38,2024-11-17,33.60,65.44,73.65,39,124
P38,2024-11-18,33.60,63.93,72.96,54,152
P38,2024-11-19,33.60,65.65,72.54,126,118
P38,2024-11-20,33.60,62.98,68.09,126,167
P38,2024-11-21,33.60,63.74,68.18,87,156
P38,2024-11-22,33.60,69.97,60.84,38,34
P38,2024-11-23,33.60,67.57,66.78,147,76
P38,2024-11-24,33.60,69.42,63.04,129,41
P38,2024-11-25,33.60,64.88,62.65,20,133
P38,2024-11-26,33.60,68.37,63.15,105,66
P38,2024-11-27,33.60,69.52,63.91,130,47
P38,2024-11-28,33.60,66.98,65.90,38,92
P38,2024-11-29,33.60,68.96,65.72,21,49
P38,2024-11-30,33.60,65.76,68.83,74,112
P38,2024-12-01,33.60,67.70,64.42,180,80
P38,2024-12-02,33.60,69.82,65.80,145,45
P38,2024-12-03,33.60,70.39,69.76,133,28
P38,2024-12-04,33.60,66.83,64.07,22,96
P38,2024-12-05,33.60,69.42,66.93,73,44
P38,2024-12-06,33.60,68.87,66.85,146,56
P38,2024-12-07,33.60,65.68,68.27,44,121
P38,2024-12-08,33.60,67.73,62.59,94,87
P38,2024-12-09,33.60,66.24,63.68,87,112
P38,2024-12-10,33.60,68.60,63.16,29,66
P38,2024-12-11,33.60,68.72,61.39,55,63
P38,2024-12-12,33.60,68.06,71.19,192,74
P38,2024-12-13,33.60,64.03,70.71,22,145
P38,2024-12-14,33.60,65.89,63.94,64,121
P38,2024-12-15,33.60,66.02,70.83,71,117
P38,2024-12-16,33.60,66.10,60.75,177,115
P38,2024-12-17,33.60,67.55,65.15,78,86
P38,2024-12-18,33.60,67.75,66.61,186,83
P38,2024-12-19,33.60,67.19,67.19,71,88
P38,2024-12-20,33.60,67.22,64.36,77,96
P38,2024-12-21,33.60,69.72,73.04,146,41
P38,2024-12-22,33.60,66.07,69.56,112,115
P38,2024-12-23,33.60,67.15,72.25,25,93
P38,2024-12-24,33.60,66.42,73.31,100,105
P38,2024-12-25,33.60,68.97,69.62,104,51
P38,2024-12-26,33.60,65.74,72.98,73,117
P38,2024-12-27,33.60,66.49,64.44,133,106
P38,2024-12-28,33.60,66.22,70.77,105,110
P38,2024-12-29,33.60,64.70,72.08,29,138
P38,2024-12-30,33.60,66.24,68.43,48,108
P39,2024-01-01,14.71,23.68,22.51,144,95
P39,2024-01-02,14.71,23.58,21.26,181,99
P39,2024-01-03,14.71,21.23,23.05,44,134
P39,2024-01-04,14.71,20.67,23.71,102,142
P39,2024-01-05,14.71,22.77,23.43,175,108
P39,2024-01-06,14.71,24.65,23.08,34,78
P39,2024-01-07,14.71,22.53,23.88,73,114
P39,2024-01-08,14.71,22.29,25.44,101,118
P39,2024-01-09,14.71,22.28,23.07,137,113
P39,2024-01-10,14.71,24.84,24.37,72,78
P39,2024-01-11,14.71,22.27,24.27,48,119
P39,2024-01-12,14.71,23.82,24.51,90,89
P39,2024-01-13,14.71,22.86,22.73,44,103
P39,2024-01-14,14.71,20.39,25.32,111,145
P39,2024-01-15,14.71,24.81,22.21,22,75
P39,2024-01-16,14.71,25.15,21.57,125,74
P39,2024-01-17,14.71,21.39,22.48,155,133
P39,2024-01-18,14.71,23.89,22.64,29,94
P39,2024-01-19,14.71,22.94,21.80,139,106
P39,2024-01-20,14.71,24.62,23.83,53,82
P39,2024-01-21,14.71,21.45,25.06,138,133
P39,2024-01-22,14.71,23.82,21.99,178,96
P39,2024-01-23,14.71,23.59,24.23,118,100
P39,2024-01-24,14.71,22.73,22.29,93,112
P39,2024-01-25,14.71,23.82,21.10,162,94
P39,2024-01-26,14.71,24.33,24.27,53,85
P39,2024-01-27,14.71,21.72,23.40,138,129
P39,2024-01-28,14.71,21.13,25.50,52,135
P39,2024-01-29,14.71,25.44,23.97,151,66
P39,2024-01-30,14.71,23.07,25.37,63,106
P39,2024-01-31,14.71,21.63,23.91,70,130
P39,2024-02-01,14.71,22.97,21.65,118,109
P39,2024-02-02,14.71,24.35,25.27,25,85
P39,2024-02-03,14.71,26.67,23.06,85,51
P39,2024-02-04,14.71,23.94,24.88,46,99
P39,2024-02-05,14.71,22.78,21.73,81,111
P39,2024-02-06,14.71,21.16,23.17,162,139
P39,2024-02-07,14.71,23.75,25.04,134,94
P39,2024-02-08,14.71,22.79,21.83,146,120
P39,2024-02-09,14.71,21.86,21.81,94,124
P39,2024-02-10,14.71,22.60,21.06,100,117
P39,2024-02-11,14.71,24.61,24.36,59,86
P39,2024-02-12,14.71,22.13,22.19,125,122
P39,2024-02-13,14.71,22.81,21.57,37,111
P39,2024-02-14,14.71,23.51,23.34,137,101
P39,2024-02-15,14.71,25.42,22.15,145,71
P39,2024-02-16,14.71,23.06,24.59,137,107
P39,2024-02-17,14.71,20.59,23.79,56,157
P39,2024-02-18,14.71,21.56,22.39,147,137
P39,2024-02-19,14.71,25.04,22.41,80,76
P39,2024-02-20,14.71,23.71,21.78,89,97
P39,2024-02-21,14.71,24.37,22.29,24,89
P39,2024-02-22,14.71,21.51,25.22,189,133
P39,2024-02-23,14.71,22.05,23.90,125,130
P39,2024-02-24,14.71,23.78,24.12,63,101
P39,2024-02-25,14.71,24.31,22.25,89,86
P39,2024-02-26,14.71,21.13,24.33,154,141
P39,2024-02-27,14.71,22.84,24.68,87,113
P39,2024-02-28,14.71,23.90,25.10,75,94
P39,2024-02-29,14.71,19.56,21.72,153,168
P39,2024-03-01,14.71,24.48,21.65,177,89
P39,2024-03-02,14.71,22.89,25.52,192,113
P39,2024-03-03,14.71,26.42,25.39,66,59
P39,2024-03-04,14.71,22.69,23.10,116,117
P39,2024-03-05,14.71,21.92,23.86,193,137
P39,2024-03-06,14.71,22.31,23.67,48,126
P39,2024-03-07,14.71,28.37,22.51,131,24
P39,2024-03-08,14.71,23.01,25.21,160,117
P39,2024-03-09,14.71,24.11,24.97,178,99
P39,2024-03-10,14.71,23.56,24.59,150,104
P39,2024-03-11,14.71,25.40,24.32,79,73
P39,2024-03-12,14.71,19.38,21.85,129,179
P39,2024-03-13,14.71,25.01,21.37,66,84
P39,2024-03-14,14.71,22.48,24.55,87,118
P39,2024-03-15,14.71,22.78,22.64,48,116
P39,2024-03-16,14.71,21.97,24.89,123,129
P39,2024-03-17,14.71,23.22,25.00,79,113
P39,2024-03-18,14.71,24.47,24.58,29,88
P39,2024-03-19,14.71,23.98,25.35,179,98
P39,2024-03-20,14.71,25.03,23.65,105,80
P39,2024-03-21,14.71,24.28,23.30,88,95
P39,2024-03-22,14.71,22.52,25.54,80,122
P39,2024-03-23,14.71,22.45,24.38,184,125
P39,2024-03-24,14.71,22.23,21.52,185,131
P39,2024-03-25,14.71,22.16,24.91,125,124
P39,2024-03-26,14.71,26.43,21.82,136,59
P39,2024-03-27,14.71,21.56,23.29,56,142
P39,2024-03-28,14.71,25.12,21.28,129,78
P39,2024-03-29,14.71,22.35,21.98,23,131
P39,2024-03-30,14.71,23.29,22.85,153,109
P39,2024-03-31,14.71,21.85,23.78,180,133
P39,2024-04-01,14.71,22.99,21.28,190,117
P39,2024-04-02,14.71,22.66,22.62,45,124
P39,2024-04-03,14.71,21.71,25.16,37,137
P39,2024-04-04,14.71,22.44,23.69,170,127
P39,2024-04-05,14.71,20.37,21.05,61,157
P39,2024-04-06,14.71,22.20,24.27,119,129
P39,2024-04-07,14.71,23.24,24.19,181,109
P39,2024-04-08,14.71,23.59,25.65,138,106
P39,2024-04-09,14.71,22.90,21.41,63,121
P39,2024-04-10,14.71,24.39,24.77,168,94
P39,2024-04-11,14.71,25.12,23.67,104,82
P39,2024-04-12,14.71,25.31,25.27,116,78
P39,2024-04-13,14.71,20.19,24.86,194,158
P39,2024-04-14,14.71,23.11,21.13,74,110
P39,2024-04-15,14.71,25.93,24.75,64,76
P39,2024-04-16,14.71,23.86,21.68,59,100
P39,2024-04-17,14.71,23.31,25.64,34,115
P39,2024-04-18,14.71,25.47,23.60,125,80
P39,2024-04-19,14.71,23.28,22.27,30,107
P39,2024-04-20,14.71,24.47,23.20,64,94
P39,2024-04-21,14.71,25.96,25.10,41,61
P39,2024-04-22,14.71,25.40,24.18,173,75
P39,2024-04-23,14.71,22.33,22.74,84,128
P39,2024-04-24,14.71,23.47,22.47,102,106
P39,2024-04-25,14.71,23.47,25.30,33,103
P39,2024-04-26,14.71,23.80,24.46,20,104
P39,2024-04-27,14.71,24.64,24.63,58,87
P39,2024-04-28,14.71,20.94,22.83,65,147
P39,2024-04-29,14.71,25.68,25.13,138,73
P39,2024-04-30,14.71,20.89,25.36,129,152
P39,2024-05-01,14.71,22.71,22.01,192,123
P39,2024-05-02,14.71,25.61,25.02,79,73
P39,2024-05-03,14.71,24.42,21.46,26,93
P39,2024-05-04,14.71,24.14,21.50,155,95
P39,2024-05-05,14.71,22.25,22.82,124,125
P39,2024-05-06,14.71,22.27,23.62,158,124
P39,2024-05-07,14.71,22.76,23.11,137,120
P39,2024-05-08,14.71,24.59,25.48,99,89
P39,2024-05-09,14.71,25.30,25.48,69,79
P39,2024-05-10,14.71,21.96,24.52,36,131
P39,2024-05-11,14.71,24.78,22.86,81,85
P39,2024-05-12,14.71,24.22,25.09,110,92
P39,2024-05-13,14.71,23.40,21.35,133,111
P39,2024-05-14,14.71,20.80,24.27,45,149
P39,2024-05-15,14.71,23.78,21.18,37,98
P39,2024-05-16,14.71,22.29,21.70,54,118
P39,2024-05-17,14.71,22.99,23.35,123,113
P39,2024-05-18,14.71,21.54,23.88,56,133
P39,2024-05-19,14.71,22.35,22.06,198,129
P39,2024-05-20,14.71,24.65,21.18,30,87
P39,2024-05-21,14.71,21.93,25.47,33,132
P39,2024-05-22,14.71,22.90,21.32,128,115
P39,2024-05-23,14.71,24.29,21.90,184,93
P39,2024-05-24,14.71,24.74,23.10,103,82
P39,2024-05-25,14.71,21.82,23.41,77,136
P39,2024-05-26,14.71,24.99,22.81,153,77
P39,2024-05-27,14.71,25.39,25.38,55,70
P39,2024-05-28,14.71,23.98,22.56,133,100
P39,2024-05-29,14.71,20.56,23.25,189,153
P39,2024-05-30,14.71,23.73,22.92,152,99
P39,2024-05-31,14.71,26.05,22.61,123,64
P39,2024-06-01,14.71,24.36,21.99,20,89
P39,2024-06-02,14.71,24.65,23.04,156,87
P39,2024-06-03,14.71,26.40,22.58,126,58
P39,2024-06-04,14.71,24.10,24.29,47,93
P39,2024-06-05,14.71,22.35,24.33,38,124
P39,2024-06-06,14.71,23.18,23.91,131,109
P39,2024-06-07,14.71,24.85,25.55,179,86
P39,2024-06-08,14.71,24.40,24.86,121,85
P39,2024-06-09,14.71,24.27,22.14,183,88
P39,2024-06-10,14.71,22.99,21.46,103,109
P39,2024-06-11,14.71,24.04,23.65,69,90
P39,2024-06-12,14.71,25.15,24.68,145,70
P39,2024-06-13,14.71,23.05,25.02,85,110
P39,2024-06-14,14.71,25.43,21.58,194,73
P39,2024-06-15,14.71,23.70,23.10,163,99
P39,2024-06-16,14.71,22.33,24.06,49,126
P39,2024-06-17,14.71,24.43,21.78,143,92
P39,2024-06-18,14.71,25.34,24.93,125,72
P39,2024-06-19,14.71,22.27,21.34,143,119
P39,2024-06-20,14.71,23.70,24.34,148,94
P39,2024-06-21,14.71,23.25,23.25,69,104
P39,2024-06-22,14.71,23.91,21.99,191,95
P39,2024-06-23,14.71,25.13,21.77,85,78
P39,2024-06-24,14.71,22.68,21.90,141,119
P39,2024-06-25,14.71,25.57,22.45,154,65
P39,2024-06-26,14.71,23.72,22.64,27,100
P39,2024-06-27,14.71,25.25,23.90,135,70
P39,2024-06-28,14.71,23.58,21.57,191,102
P39,2024-06-29,14.71,22.96,22.61,50,113
P39,2024-06-30,14.71,24.17,25.69,162,93
P39,2024-07-01,14.71,22.87,25.37,133,109
P39,2024-07-02,14.71,21.21,22.23,77,134
P39,2024-07-03,14.71,25.72,24.88,96,63
P39,2024-07-04,14.71,22.37,22.49,109,113
P39,2024-07-05,14.71,21.03,25.58,137,138
P39,2024-07-06,14.71,25.48,24.45,117,66
P39,2024-07-07,14.71,24.56,21.68,111,78
P39,2024-07-08,14.71,23.71,25.06,52,91
P39,2024-07-09,14.71,25.89,24.51,75,62
P39,2024-07-10,14.71,27.06,25.19,138,39
P39,2024-07-11,14.71,23.65,25.62,100,101
P39,2024-07-12,14.71,24.81,22.75,83,74
P39,2024-07-13,14.71,22.47,25.70,76,117
P39,2024-07-14,14.71,24.34,24.24,86,84
P39,2024-07-15,14.71,22.86,24.96,103,106
P39,2024-07-16,14.71,23.84,22.45,43,95
P39,2024-07-17,14.71,23.46,22.92,114,96
P39,2024-07-18,14.71,23.27,24.61,51,103
P39,2024-07-19,14.71,23.29,21.45,153,104
P39,2024-07-20,14.71,23.57,24.35,191,100
P39,2024-07-21,14.71,23.77,24.14,56,93
P39,2024-07-22,14.71,22.37,24.70,71,110
P39,2024-07-23,14.71,21.08,25.46,189,139
P39,2024-07-24,14.71,22.82,24.61,198,106
P39,2024-07-25,14.71,24.52,21.15,48,82
P39,2024-07-26,14.71,24.16,24.36,43,95
P39,2024-07-27,14.71,23.67,22.78,112,98
P39,2024-07-28,14.71,21.74,21.35,88,127
P39,2024-07-29,14.71,22.50,24.72,175,110
P39,2024-07-30,14.71,26.08,23.47,132,54
P39,2024-07-31,14.71,23.66,22.09,135,88
P39,2024-08-01,14.71,23.52,24.18,88,91
P39,2024-08-02,14.71,24.18,23.86,181,83
P39,2024-08-03,14.71,24.41,23.07,149,76
P39,2024-08-04,14.71,24.71,24.40,103,75
P39,2024-08-05,14.71,24.34,24.46,107,81
P39,2024-08-06,14.71,22.59,22.96,75,109
P39,2024-08-07,14.71,20.10,21.11,139,147
P39,2024-08-08,14.71,23.04,22.35,80,103
P39,2024-08-09,14.71,24.63,25.07,22,75
P39,2024-08-10,14.71,23.80,22.55,55,87
P39,2024-08-11,14.71,24.17,23.60,168,84
P39,2024-08-12,14.71,21.91,23.75,144,118
P39,2024-08-13,14.71,23.97,25.57,88,88
P39,2024-08-14,14.71,23.66,22.40,77,87
P39,2024-08-15,14.71,24.08,24.76,102,82
P39,2024-08-16,14.71,23.81,21.68,129,84
P39,2024-08-17,14.71,22.94,21.47,106,99
P39,2024-08-18,14.71,21.28,22.20,61,126
P39,2024-08-19,14.71,26.52,24.16,82,40
P39,2024-08-20,14.71,23.62,23.41,144,88
P39,2024-08-21,14.71,22.22,25.15,196,114
P39,2024-08-22,14.71,23.01,22.59,170,95
P39,2024-08-23,14.71,21.89,24.84,59,119
P39,2024-08-24,14.71,25.51,24.85,198,58
P39,2024-08-25,14.71,25.87,22.59,41,49
P39,2024-08-26,14.71,24.28,24.76,38,80
P39,2024-08-27,14.71,20.83,21.17,174,132
P39,2024-08-28,14.71,22.57,24.88,190,110
P39,2024-08-29,14.71,23.18,21.84,111,98
P39,2024-08-30,14.71,23.57,22.26,33,89
P39,2024-08-31,14.71,22.04,24.69,64,118
P39,2024-09-01,14.71,26.20,21.74,57,43
P39,2024-09-02,14.71,21.49,21.76,176,125
P39,2024-09-03,14.71,24.08,21.47,197,81
P39,2024-09-04,14.71,23.76,21.13,20,86
P39,2024-09-05,14.71,21.27,21.87,140,127
P39,2024-09-06,14.71,23.67,21.80,164,89
P39,2024-09-07,14.71,23.49,25.65,198,91
P39,2024-09-08,14.71,22.93,24.81,105,94
P39,2024-09-09,14.71,24.86,24.32,151,67
P39,2024-09-10,14.71,24.17,24.24,59,82
P39,2024-09-11,14.71,22.75,24.87,84,99
P39,2024-09-12,14.71,23.31,25.36,94,90
P39,2024-09-13,14.71,25.16,24.73,148,65
P39,2024-09-14,14.71,24.35,24.12,178,76
P39,2024-09-15,14.71,22.85,24.99,134,104
P39,2024-09-16,14.71,24.21,22.44,113,80
P39,2024-09-17,14.71,21.16,25.55,40,126
P39,2024-09-18,14.71,22.46,23.45,116,111
P39,2024-09-19,14.71,21.67,24.91,27,121
P39,2024-09-20,14.71,21.95,23.94,140,113
P39,2024-09-21,14.71,25.43,22.97,82,55
P39,2024-09-22,14.71,23.57,22.06,151,89
P39,2024-09-23,14.71,22.68,21.42,170,99
P39,2024-09-24,14.71,23.91,21.72,139,82
P39,2024-09-25,14.71,22.22,23.67,80,114
P39,2024-09-26,14.71,25.76,21.19,90,51
P39,2024-09-27,14.71,22.63,22.64,192,108
P39,2024-09-28,14.71,24.63,25.07,35,67
P39,2024-09-29,14.71,25.31,23.45,102,54
P39,2024-09-30,14.71,23.02,22.14,68,97
P39,2024-10-01,14.71,23.02,23.88,82,94
P39,2024-10-02,14.71,22.55,23.35,81,104
P39,2024-10-03,14.71,23.54,21.98,85,86
P39,2024-10-04,14.71,23.46,24.91,45,89
